
-0.066660, -0.045308, -0.031247, -0.018488, -0.014061, -0.016665, -0.017707, 0.012759, 0.024997, 0.028643, -0.001042, -0.016405, -0.019529, -0.010155, -0.011718, -0.035934, -0.063275, -0.081242, -0.099990, -0.115353, -0.142694, -0.180190, -0.228623, -0.258308, -0.284086
-0.100250, -0.077076, -0.046870, -0.018227, -0.022914, -0.029685, -0.030726, -0.008853, 0.008072, 0.005468, -0.015884, -0.036194, -0.031768, -0.036455, -0.036455, -0.055984, -0.085148, -0.109364, -0.122644, -0.127852, -0.159359, -0.200761, -0.248673, -0.278358, -0.312729
-0.102594, -0.072128, -0.047912, -0.036975, -0.033590, -0.041402, -0.034892, -0.016144, -0.002864, -0.004687, -0.022914, -0.047131, -0.051557, -0.040881, -0.045048, -0.066400, -0.106760, -0.124467, -0.135924, -0.158318, -0.180971, -0.220290, -0.269504, -0.307782, -0.334342
-0.111447, -0.079159, -0.057026, -0.042704, -0.039840, -0.043746, -0.042183, -0.017186, -0.006770, -0.005468, -0.026299, -0.052339, -0.057026, -0.048433, -0.056505, -0.075774, -0.115353, -0.144517, -0.155453, -0.179670, -0.195033, -0.233831, -0.283045, -0.320801, -0.348142
-0.133060, -0.104937, -0.073951, -0.054942, -0.055463, -0.057546, -0.055463, -0.036715, -0.029424, -0.023435, -0.053120, -0.080981, -0.080200, -0.076294, -0.075774, -0.107281, -0.145038, -0.166129, -0.176024, -0.188783, -0.222113, -0.260911, -0.316635, -0.350746, -0.375483
-0.143996, -0.117697, -0.096084, -0.077596, -0.062754, -0.058328, -0.059369, -0.046089, -0.034111, -0.038017, -0.065618, -0.089054, -0.100250, -0.088793, -0.090876, -0.122384, -0.161703, -0.184877, -0.190606, -0.208313, -0.228623, -0.278878, -0.322103, -0.353871, -0.385899
-0.160401, -0.139309, -0.114572, -0.091658, -0.092439, -0.096084, -0.094261, -0.070566, -0.055724, -0.056244, -0.085408, -0.114051, -0.118217, -0.121863, -0.124727, -0.147902, -0.183055, -0.209094, -0.213260, -0.227842, -0.264817, -0.303876, -0.350225, -0.373921, -0.412719
-0.193731, -0.149464, -0.126550, -0.115613, -0.111187, -0.114832, -0.112489, -0.084367, -0.071347, -0.078898, -0.085929, -0.132018, -0.128893, -0.125508, -0.138267, -0.164306, -0.196335, -0.220290, -0.231748, -0.245548, -0.258308, -0.299449, -0.348923, -0.378087, -0.414542
-0.194512, -0.158838, -0.143215, -0.125508, -0.122384, -0.123425, -0.119519, -0.090876, -0.085669, -0.089314, -0.116395, -0.146600, -0.148423, -0.142694, -0.146860, -0.178107, -0.210135, -0.232789, -0.241122, -0.254141, -0.285909, -0.325749, -0.373400, -0.398398, -0.424176
-0.188783, -0.173160, -0.147381, -0.122384, -0.121342, -0.130456, -0.127591, -0.094261, -0.086710, -0.089574, -0.116395, -0.132539, -0.146340, -0.143475, -0.152329, -0.172899, -0.212218, -0.236955, -0.253360, -0.259349, -0.289034, -0.328353, -0.372359, -0.405428, -0.437717
-0.173941, -0.161182, -0.141392, -0.127591, -0.123425, -0.132799, -0.122123, -0.102854, -0.087752, -0.085669, -0.113530, -0.135143, -0.142954, -0.126029, -0.145558, -0.174722, -0.211437, -0.235133, -0.247371, -0.260130, -0.288773, -0.341893, -0.380951, -0.416365, -0.451517
-0.209354, -0.174722, -0.149204, -0.133320, -0.130195, -0.139049, -0.142173, -0.115613, -0.086450, -0.090616, -0.123686, -0.145558, -0.144517, -0.145819, -0.149725, -0.179409, -0.208833, -0.239299, -0.256485, -0.274191, -0.300491, -0.342414, -0.376004, -0.419229, -0.458027
-0.200501, -0.166129, -0.148683, -0.125248, -0.130195, -0.137747, -0.127852, -0.108323, -0.091918, -0.090095, -0.117957, -0.141653, -0.145819, -0.140871, -0.147381, -0.177847, -0.216124, -0.231487, -0.246850, -0.266900, -0.299449, -0.344236, -0.386680, -0.425478, -0.452038
-0.189564, -0.161703, -0.132539, -0.121082, -0.124727, -0.114832, -0.118999, -0.091658, -0.081502, -0.071868, -0.104417, -0.126810, -0.128893, -0.128633, -0.138007, -0.160921, -0.200240, -0.229144, -0.243465, -0.255704, -0.288252, -0.325228, -0.362724, -0.416104, -0.449174
-0.180711, -0.148162, -0.124727, -0.117697, -0.109364, -0.115353, -0.108843, -0.089314, -0.079159, -0.074472, -0.093480, -0.118478, -0.122904, -0.118738, -0.128633, -0.160921, -0.194251, -0.214822, -0.237216, -0.259089, -0.290336, -0.328613, -0.384337, -0.422093, -0.455163
