
-0.010936, 0.007291, 0.014582, 0.046610, 0.042444, 0.035934, 0.023435, 0.025779, 0.034892, 0.032809, 0.027341, -0.003125, -0.027601, -0.032028, -0.050255, -0.071087, -0.083846, -0.100511, -0.116395, -0.138528, -0.158578, -0.197636, -0.235133, -0.241903, -0.268723
-0.018227, 0.003125, 0.018488, 0.035674, 0.041923, 0.038277, 0.018748, 0.021352, 0.028383, 0.038798, 0.011718, -0.014582, -0.019009, -0.028643, -0.053120, -0.070305, -0.089054, -0.098688, -0.123686, -0.142694, -0.172899, -0.202324, -0.222113, -0.257006, -0.291117
-0.028122, -0.008072, 0.014061, 0.029945, 0.036194, 0.021873, 0.024997, 0.021612, 0.026820, 0.020831, 0.002864, -0.016665, -0.028903, -0.035153, -0.058067, -0.083846, -0.099990, -0.114311, -0.133580, -0.156495, -0.184096, -0.218728, -0.235133, -0.258047, -0.287471
-0.042444, -0.023435, 0.002083, 0.010416, 0.016925, 0.011197, 0.001042, 0.008332, 0.021092, 0.017446, -0.006770, -0.035413, -0.041402, -0.047912, -0.076815, -0.087231, -0.112749, -0.122644, -0.147121, -0.165608, -0.193470, -0.221072, -0.248673, -0.281222, -0.314552
-0.053120, -0.026820, -0.009895, 0.007812, 0.011197, -0.000781, -0.009114, -0.004687, -0.004687, -0.002604, -0.022394, -0.044006, -0.060150, -0.060150, -0.073691, -0.099990, -0.135403, -0.137486, -0.154672, -0.170816, -0.200501, -0.226279, -0.271327, -0.281222, -0.320280
-0.055203, -0.031507, -0.025258, -0.006249, 0.005989, 0.004166, -0.015103, -0.001823, -0.007551, -0.005989, -0.026039, -0.044006, -0.056244, -0.054682, -0.080981, -0.107021, -0.117957, -0.138267, -0.156234, -0.177066, -0.208052, -0.241122, -0.278618, -0.297106, -0.328613
-0.073951, -0.039059, -0.024477, -0.011718, -0.008333, -0.016925, -0.027862, -0.017707, -0.009895, -0.016144, -0.033851, -0.061192, -0.065098, -0.066660, -0.088533, -0.118478, -0.146340, -0.149985, -0.166129, -0.184617, -0.208833, -0.251798, -0.287992, -0.292158, -0.332779
-0.082804, -0.049735, -0.037757, -0.025779, -0.020050, -0.020831, -0.031507, -0.031507, -0.026039, -0.021873, -0.047912, -0.059629, -0.064577, -0.071868, -0.091397, -0.113270, -0.136965, -0.155714, -0.171077, -0.193470, -0.215864, -0.250756, -0.285128, -0.309084, -0.329655
-0.093480, -0.063535, -0.048172, -0.036715, -0.028903, -0.040361, -0.048953, -0.040361, -0.040621, -0.040881, -0.057807, -0.071607, -0.089054, -0.088272, -0.110926, -0.132278, -0.157536, -0.168212, -0.183315, -0.192689, -0.226019, -0.263776, -0.308563, -0.312208, -0.337466
-0.106500, -0.067962, -0.063796, -0.036455, -0.032809, -0.037496, -0.047651, -0.037236, -0.035674, -0.041402, -0.055463, -0.078117, -0.078378, -0.084887, -0.102854, -0.125769, -0.152329, -0.165869, -0.184617, -0.197636, -0.227321, -0.260391, -0.309344, -0.330175, -0.348663
-0.122123, -0.083585, -0.067441, -0.055203, -0.052078, -0.047651, -0.060931, -0.054942, -0.046870, -0.045829, -0.064056, -0.072649, -0.088012, -0.090876, -0.111187, -0.129414, -0.166650, -0.173941, -0.189044, -0.204407, -0.231748, -0.263255, -0.318197, -0.322364, -0.347882
-0.120821, -0.091397, -0.069264, -0.044787, -0.041923, -0.046610, -0.053120, -0.050516, -0.039059, -0.042183, -0.054682, -0.069785, -0.081502, -0.081763, -0.104156, -0.122384, -0.143996, -0.154672, -0.171858, -0.188523, -0.229665, -0.258047, -0.294502, -0.324707, -0.333300
-0.120561, -0.081502, -0.056765, -0.047912, -0.034632, -0.047651, -0.051818, -0.044787, -0.036715, -0.038277, -0.049995, -0.061452, -0.073170, -0.074472, -0.091658, -0.118478, -0.141132, -0.146079, -0.166650, -0.181232, -0.215864, -0.254922, -0.286430, -0.302053, -0.339549
-0.103115, -0.069004, -0.048172, -0.035153, -0.021612, -0.025779, -0.033070, -0.015884, -0.011457, -0.016405, -0.029424, -0.045308, -0.047651, -0.051557, -0.067181, -0.096345, -0.118738, -0.131758, -0.147381, -0.169775, -0.197897, -0.242163, -0.263776, -0.299970, -0.316635
-0.094782, -0.062754, -0.045048, -0.026299, -0.006510, -0.023696, -0.028122, -0.020050, -0.005989, 0.002344, -0.014582, -0.032288, -0.030466, -0.039319, -0.050776, -0.074993, -0.092959, -0.115093, -0.134362, -0.159359, -0.186179, -0.222634, -0.253360, -0.287211, -0.299189
