
-0.057546, -0.044527, -0.033851, -0.021352, -0.017707, -0.020571, -0.027081, -0.006249, 0.007031, -0.008333, -0.024477, -0.052599, -0.050255, -0.052599, -0.064056, -0.079940, -0.109364, -0.127331, -0.129935, -0.138528, -0.161703, -0.185919, -0.230966, -0.253620, -0.272629
-0.077076, -0.055984, -0.045048, -0.026820, -0.027081, -0.036194, -0.039319, -0.025779, -0.016405, -0.022133, -0.033851, -0.054161, -0.062754, -0.062494, -0.074211, -0.090876, -0.121863, -0.143215, -0.148423, -0.164567, -0.171077, -0.203625, -0.239559, -0.264557, -0.285128
-0.097907, -0.071868, -0.061192, -0.046870, -0.049735, -0.058067, -0.049214, -0.040881, -0.029945, -0.033330, -0.049214, -0.072649, -0.073691, -0.071868, -0.080200, -0.116915, -0.139569, -0.167171, -0.167952, -0.169775, -0.195293, -0.222113, -0.262995, -0.279399, -0.301012
-0.115613, -0.089835, -0.074732, -0.057026, -0.063796, -0.069264, -0.071347, -0.059369, -0.043485, -0.050776, -0.070566, -0.084106, -0.099730, -0.095824, -0.108323, -0.133580, -0.160661, -0.175503, -0.188262, -0.198938, -0.211958, -0.239559, -0.275233, -0.309344, -0.326269
-0.128112, -0.099990, -0.080200, -0.077076, -0.076034, -0.092959, -0.083325, -0.064056, -0.059109, -0.061452, -0.088793, -0.104417, -0.116395, -0.128893, -0.135403, -0.158318, -0.180971, -0.205709, -0.202324, -0.210135, -0.237737, -0.268723, -0.306480, -0.331998, -0.353350
-0.139049, -0.112749, -0.107541, -0.084367, -0.083585, -0.090095, -0.090876, -0.078378, -0.068743, -0.079159, -0.100771, -0.122123, -0.134622, -0.139569, -0.145819, -0.164567, -0.189825, -0.207531, -0.224717, -0.227061, -0.248152, -0.276014, -0.320541, -0.344236, -0.365588
-0.142434, -0.109104, -0.102594, -0.083065, -0.090876, -0.096345, -0.101552, -0.087752, -0.078378, -0.084627, -0.098688, -0.138007, -0.141913, -0.142173, -0.156755, -0.179409, -0.204667, -0.222894, -0.230706, -0.240861, -0.261432, -0.295283, -0.339289, -0.354652, -0.372098
-0.147381, -0.123946, -0.110145, -0.084367, -0.094261, -0.098688, -0.097126, -0.086450, -0.071087, -0.078378, -0.107281, -0.141132, -0.147381, -0.141392, -0.152329, -0.180711, -0.207011, -0.224196, -0.234091, -0.239559, -0.259870, -0.301793, -0.336685, -0.357516, -0.386680
-0.154151, -0.126550, -0.107541, -0.093480, -0.102334, -0.110145, -0.099990, -0.098948, -0.094782, -0.100771, -0.131497, -0.152589, -0.167692, -0.158057, -0.167692, -0.193210, -0.221072, -0.241643, -0.249194, -0.262734, -0.279660, -0.324968, -0.361422, -0.386159, -0.407511
-0.174201, -0.156234, -0.132018, -0.122644, -0.130976, -0.130195, -0.132799, -0.120040, -0.114572, -0.122644, -0.143736, -0.173681, -0.176024, -0.177586, -0.189044, -0.211177, -0.243726, -0.267161, -0.282263, -0.290596, -0.320020, -0.341112, -0.382514, -0.408553, -0.444747
-0.171597, -0.145298, -0.123425, -0.112489, -0.122904, -0.129414, -0.130456, -0.114051, -0.110145, -0.116134, -0.147121, -0.172639, -0.173160, -0.177847, -0.193731, -0.216645, -0.249454, -0.274712, -0.280961, -0.300751, -0.317416, -0.355694, -0.395273, -0.434592, -0.456986
-0.209614, -0.186179, -0.160401, -0.151287, -0.151547, -0.155974, -0.157276, -0.149464, -0.135403, -0.140611, -0.164827, -0.185919, -0.205448, -0.208833, -0.218468, -0.237216, -0.266119, -0.293721, -0.310646, -0.319499, -0.338508, -0.374442, -0.415323, -0.447872, -0.472088
-0.213520, -0.172118, -0.155193, -0.140871, -0.142954, -0.148943, -0.155193, -0.141132, -0.137747, -0.146340, -0.166650, -0.192429, -0.198678, -0.202063, -0.205448, -0.236435, -0.271067, -0.296064, -0.284867, -0.318197, -0.343716, -0.377306, -0.415844, -0.456204, -0.474432
-0.200501, -0.174722, -0.147121, -0.143736, -0.134882, -0.152849, -0.149725, -0.121863, -0.118478, -0.123165, -0.147121, -0.174722, -0.181492, -0.189044, -0.198157, -0.228363, -0.253100, -0.276795, -0.302574, -0.312469, -0.342674, -0.369234, -0.412198, -0.453340, -0.484327
-0.211698, -0.178107, -0.149985, -0.142954, -0.146079, -0.152589, -0.152068, -0.138267, -0.129935, -0.138528, -0.164567, -0.182534, -0.191127, -0.200761, -0.208313, -0.235654, -0.267942, -0.288773, -0.312990, -0.336425, -0.351007, -0.381993, -0.440060, -0.468443, -0.498127
